input_file_name,width,height,bitrate [kb/s],duration [s],model_cpu_energy [kWh]
Secounds_That_Count_s005.265,960,540,1600,7.601896524429321,0.0001457874822351
Secounds_That_Count_s005.265,1280,720,3400,8.963501453399658,0.0001798675958315
Secounds_That_Count_s005.265,1920,1080,5800,12.76642394065857,0.0002686622993734
Secounds_That_Count_s005.265,2560,1440,8100,18.315616607666016,0.0003846279487609
Secounds_That_Count_s005.265,3840,2160,16800,37.80032444000244,0.0007996868637084
Secounds_That_Count_s006.265,640,360,145,8.138580322265625,0.0001347387186686
Secounds_That_Count_s006.265,960,540,1600,9.050932168960571,0.0001601009334776
Secounds_That_Count_s006.265,1280,720,3400,10.357136487960815,0.0001947141659736
Secounds_That_Count_s006.265,1920,1080,5800,13.340079307556152,0.0002653193551169
Secounds_That_Count_s006.265,2560,1440,8100,18.306565284729004,0.0003710130564371
Secounds_That_Count_s006.265,3840,2160,16800,36.99431562423706,0.0007645491895675
Secounds_That_Count_s007.265,640,360,145,9.19576644897461,0.0001771717669169
Secounds_That_Count_s007.265,960,540,1600,10.375828504562378,0.0002029050907558
Secounds_That_Count_s007.265,1280,720,3400,11.80203366279602,0.0002355161384264
Secounds_That_Count_s007.265,1920,1080,5800,15.077313423156738,0.0003132730677922
Secounds_That_Count_s007.265,2560,1440,8100,20.306580066680908,0.0004250844093958
Secounds_That_Count_s007.265,3840,2160,16800,41.475261926651,0.0008709805004596
Secounds_That_Count_s008.265,640,360,145,9.331436157226562,0.0001837256096733
Secounds_That_Count_s008.265,960,540,1600,11.37363624572754,0.0002254507451375
Secounds_That_Count_s008.265,1280,720,3400,13.941774845123293,0.0002831729379653
Secounds_That_Count_s008.265,1920,1080,5800,19.71882677078247,0.0004180391275405
Secounds_That_Count_s008.265,2560,1440,8100,28.10916638374329,0.0005996622161865
Secounds_That_Count_s008.265,3840,2160,16800,56.57951641082764,0.0012208602318869
Secounds_That_Count_s009.265,640,360,145,9.20424509048462,0.0001814258976724
Secounds_That_Count_s009.265,960,540,1600,10.668885469436646,0.0002107697596073
Secounds_That_Count_s009.265,1280,720,3400,12.50575351715088,0.0002506708816104
Secounds_That_Count_s009.265,1920,1080,5800,16.426411390304565,0.0003449546391963
Secounds_That_Count_s009.265,2560,1440,8100,22.80188298225403,0.0004813730851809
Secounds_That_Count_s009.265,3840,2160,16800,45.564313650131226,0.0009649509090794
Secounds_That_Count_s010.265,640,360,145,9.71599507331848,0.0001917289694468
Secounds_That_Count_s010.265,960,540,1600,11.51671314239502,0.0002295664819717
Secounds_That_Count_s010.265,1280,720,3400,13.858611345291138,0.0002836395788669
Secounds_That_Count_s010.265,1920,1080,5800,19.612066745758057,0.0004162116387155
Secounds_That_Count_s010.265,2560,1440,8100,28.21613311767578,0.0006044522738986
Secounds_That_Count_s010.265,3840,2160,16800,57.81153416633606,0.0012512985395113
Secounds_That_Count_s011.265,640,360,145,9.17443561553955,0.0001765569165123
Secounds_That_Count_s011.265,960,540,1600,11.24222731590271,0.0002183490372021
Secounds_That_Count_s011.265,1280,720,3400,13.390170574188232,0.0002698863269064
Secounds_That_Count_s011.265,1920,1080,5800,18.911726236343384,0.0003975665115462
Secounds_That_Count_s011.265,2560,1440,8100,26.84545516967773,0.0005738961749606
Secounds_That_Count_s011.265,3840,2160,16800,53.77271556854248,0.0011555159101062
Secounds_That_Count_s012.265,640,360,145,9.32194709777832,0.0001818815455966
Secounds_That_Count_s012.265,960,540,1600,10.25061821937561,0.0002006843255837
Secounds_That_Count_s012.265,1280,720,3400,11.58695149421692,0.0002283916883415
Secounds_That_Count_s012.265,1920,1080,5800,14.390188455581663,0.0002954785362879
Secounds_That_Count_s012.265,2560,1440,8100,18.93763732910156,0.0003960070383707
Secounds_That_Count_s012.265,3840,2160,16800,37.88777422904968,0.000789749605041
Secounds_That_Count_s013.265,640,360,145,9.450606346130373,0.0001818716687944
Secounds_That_Count_s013.265,960,540,1600,10.916755676269531,0.0002125128438313
Secounds_That_Count_s013.265,1280,720,3400,12.526365995407104,0.000251919138352
Secounds_That_Count_s013.265,1920,1080,5800,16.68766498565674,0.000347845105701
Secounds_That_Count_s013.265,2560,1440,8100,23.078076124191284,0.0004866909831523
Secounds_That_Count_s013.265,3840,2160,16800,46.79401850700378,0.0009764351861794
TrafficFlow_s000.265,640,360,145,11.801040172576904,0.0002341850860913
TrafficFlow_s000.265,960,540,1600,12.868120670318604,0.0002585062463548
TrafficFlow_s000.265,1280,720,3400,14.264897108078005,0.0002903699055777
TrafficFlow_s000.265,1920,1080,5800,17.29403305053711,0.0003627903822157
TrafficFlow_s000.265,2560,1440,8100,22.082735538482662,0.0004622652639389
TrafficFlow_s000.265,3840,2160,16800,37.49171423912048,0.0007898254466374
Secounds_That_Count_s014.265,640,360,145,8.931679010391235,0.0001744654633363
Secounds_That_Count_s014.265,960,540,1600,9.852238416671751,0.0001931038729667
Secounds_That_Count_s014.265,1280,720,3400,11.00738263130188,0.0002184353931056
Secounds_That_Count_s014.265,1920,1080,5800,13.554888486862184,0.0002804355818059
Secounds_That_Count_s014.265,2560,1440,8100,17.947596788406372,0.0003753041906197
Secounds_That_Count_s014.265,3840,2160,16800,36.38051986694336,0.0007559063572353
Secounds_That_Count_s015.265,640,360,145,9.042760133743286,0.0001760323972702
Secounds_That_Count_s015.265,960,540,1600,10.890488624572754,0.0002136955878999
Secounds_That_Count_s015.265,1280,720,3400,12.994163990020752,0.0002613270757993
Secounds_That_Count_s015.265,1920,1080,5800,18.31574583053589,0.0003846306624412
Secounds_That_Count_s015.265,2560,1440,8100,25.9330050945282,0.0005492034190018
Secounds_That_Count_s015.265,3840,2160,16800,51.45938801765442,0.0010932261098861
Secounds_That_Count_s016.265,640,360,145,8.951912879943848,0.0001778446692148
Secounds_That_Count_s016.265,960,540,1600,10.69525957107544,0.0002134298465516
Secounds_That_Count_s016.265,1280,720,3400,12.72966718673706,0.0002616653810607
Secounds_That_Count_s016.265,1920,1080,5800,17.591992616653442,0.0003702137112882
Secounds_That_Count_s016.265,2560,1440,8100,24.9401924610138,0.0005315032126691
Secounds_That_Count_s016.265,3840,2160,16800,50.10429215431213,0.0010777989956749
Secounds_That_Count_s017.265,640,360,145,8.864795923233032,0.0001721740363756
Secounds_That_Count_s017.265,960,540,1600,10.32356071472168,0.0001989006031036
Secounds_That_Count_s017.265,1280,720,3400,11.948156595230104,0.0002384321027225
Secounds_That_Count_s017.265,1920,1080,5800,15.658743619918823,0.0003267457835356
Secounds_That_Count_s017.265,2560,1440,8100,21.809242725372314,0.000454116898526
Secounds_That_Count_s017.265,3840,2160,16800,43.82748794555664,0.0009184293585035
Secounds_That_Count_s018.265,640,360,145,8.965721845626831,0.0001781190073331
Secounds_That_Count_s018.265,960,540,1600,10.332472562789915,0.0002059606197516
Secounds_That_Count_s018.265,1280,720,3400,12.005051612854004,0.0002430356004291
Secounds_That_Count_s018.265,1920,1080,5800,15.701387882232666,0.000328333466604
Secounds_That_Count_s018.265,2560,1440,8100,21.42828321456909,0.0004528510519345
Secounds_That_Count_s018.265,3840,2160,16800,43.95020174980164,0.0009258842501958
Secounds_That_Count_s019.265,640,360,145,9.264241456985474,0.0001813732605245
Secounds_That_Count_s019.265,960,540,1600,10.471696138381958,0.0002078049922572
Secounds_That_Count_s019.265,1280,720,3400,11.745431661605837,0.0002367357003794
Secounds_That_Count_s019.265,1920,1080,5800,14.760111570358276,0.0003079943281014
Secounds_That_Count_s019.265,2560,1440,8100,19.721505641937256,0.0004106455730332
Secounds_That_Count_s019.265,3840,2160,16800,39.40697264671326,0.0008275464255809
Secounds_That_Count_s020.265,640,360,145,6.8397743701934814,0.0001304116979916
Secounds_That_Count_s020.265,960,540,1600,8.182899236679077,0.0001585664029863
Secounds_That_Count_s020.265,1280,720,3400,9.839415311813354,0.0001956950378682
Secounds_That_Count_s020.265,1920,1080,5800,13.61764669418335,0.0002808261362711
Secounds_That_Count_s020.265,2560,1440,8100,19.51986336708069,0.0004055793832937
Secounds_That_Count_s020.265,3840,2160,16800,38.07592153549194,0.0007962098258866
Secounds_That_Count_s021.265,640,360,145,6.455610990524292,0.000123804272996
Secounds_That_Count_s021.265,960,540,1600,7.953003883361816,0.0001549952090157
Secounds_That_Count_s021.265,1280,720,3400,9.765822887420654,0.0001953164577484
Secounds_That_Count_s021.265,1920,1080,5800,13.661559104919434,0.0002862855607986
Secounds_That_Count_s021.265,2560,1440,8100,19.69635438919068,0.0004140611389372
Secounds_That_Count_s021.265,3840,2160,16800,39.18093967437744,0.0008297652335484
Secounds_That_Count_s022.265,640,360,145,9.374239921569824,0.0001833184695773
Secounds_That_Count_s022.265,960,540,1600,11.064214706420898,0.0002249723656972
Secounds_That_Count_s022.265,1280,720,3400,13.346188068389893,0.0002767109659512
Secounds_That_Count_s022.265,1920,1080,5800,18.44219994544983,0.0003901549855126
Secounds_That_Count_s022.265,2560,1440,8100,26.021096229553223,0.0005562732127295
Secounds_That_Count_s022.265,3840,2160,16800,51.559061765670776,0.0011125299772103
Secounds_That_Count_s023.265,640,360,145,10.160001754760742,0.0001959751449584
Secounds_That_Count_s023.265,960,540,1600,11.228416204452516,0.0002163341522057
Secounds_That_Count_s023.265,1280,720,3400,12.337948560714722,0.000242646321694
Secounds_That_Count_s023.265,1920,1080,5800,15.252270460128784,0.000310807378043
Secounds_That_Count_s023.265,2560,1440,8100,19.888470888137817,0.0004088185682561
Secounds_That_Count_s023.265,3840,2160,16800,37.28030753135681,0.0007638320787535
Secounds_That_Count_s024.265,640,360,145,9.583343505859377,0.0001863427903917
Secounds_That_Count_s024.265,960,540,1600,10.663624286651611,0.0002099549137327
Secounds_That_Count_s024.265,1280,720,3400,12.25620460510254,0.0002440346516927
Secounds_That_Count_s024.265,1920,1080,5800,15.697321891784668,0.0003244113190968
Secounds_That_Count_s024.265,2560,1440,8100,21.245026111602783,0.000442840766504
Secounds_That_Count_s024.265,3840,2160,16800,41.6818106174469,0.0008855069100062
Secounds_That_Count_s025.265,640,360,145,9.819829940795898,0.0001933415406121
Secounds_That_Count_s025.265,960,540,1600,10.926905155181885,0.0002190237433327
Secounds_That_Count_s025.265,1280,720,3400,12.40721559524536,0.0002503500391218
Secounds_That_Count_s025.265,1920,1080,5800,15.643774271011353,0.0003264334231217
Secounds_That_Count_s025.265,2560,1440,8100,20.7373263835907,0.0004359446835305
Secounds_That_Count_s025.265,3840,2160,16800,40.04759788513184,0.0008552387015024
Secounds_That_Count_s026.265,640,360,145,9.943098306655884,0.0001953266422907
Secounds_That_Count_s026.265,960,540,1600,11.01532745361328,0.0002181034835815
Secounds_That_Count_s026.265,1280,720,3400,12.28291153907776,0.0002470229987303
Secounds_That_Count_s026.265,1920,1080,5800,15.596940279006958,0.0003206037724018
Secounds_That_Count_s026.265,2560,1440,8100,20.412251234054565,0.0004227604033364
Secounds_That_Count_s026.265,3840,2160,16800,40.34010314941406,0.000843556379191
Secounds_That_Count_s027.265,640,360,145,9.77326798439026,0.0001932935223579
Secounds_That_Count_s027.265,960,540,1600,10.998850107192991,0.0002202214210351
Secounds_That_Count_s027.265,1280,720,3400,12.585923433303831,0.0002553544021023
Secounds_That_Count_s027.265,1920,1080,5800,15.947399139404297,0.0003331234486897
Secounds_That_Count_s027.265,2560,1440,8100,21.535939931869507,0.0004541690443409
Secounds_That_Count_s027.265,3840,2160,16800,42.15542221069336,0.0008983788866678
Secounds_That_Count_s028.265,640,360,145,9.34705662727356,0.000183825447003
Secounds_That_Count_s028.265,960,540,1600,10.496748924255373,0.0002059695400026
Secounds_That_Count_s028.265,1280,720,3400,12.040035963058472,0.0002386602684232
Secounds_That_Count_s028.265,1920,1080,5800,15.177636861801147,0.0003136711618105
Secounds_That_Count_s028.265,2560,1440,8100,19.930938959121704,0.0004181068083869
Secounds_That_Count_s028.265,3840,2160,16800,38.425376176834106,0.0008086406942102
Secounds_That_Count_s029.265,640,360,145,9.395068168640137,0.0001847696739832
Secounds_That_Count_s029.265,960,540,1600,10.65436577796936,0.0002137976066112
Secounds_That_Count_s029.265,1280,720,3400,12.374505043029783,0.0002505149798711
Secounds_That_Count_s029.265,1920,1080,5800,15.93647050857544,0.0003321868741565
Secounds_That_Count_s029.265,2560,1440,8100,21.489652395248413,0.0004484174133141
Secounds_That_Count_s029.265,3840,2160,16800,40.99323582649231,0.0008645017955409
Secounds_That_Count_s030.265,640,360,145,9.314390420913696,0.0001811131470733
Secounds_That_Count_s030.265,960,540,1600,10.57847785949707,0.0002103941707611
Secounds_That_Count_s030.265,1280,720,3400,12.14599347114563,0.0002469685339132
Secounds_That_Count_s030.265,1920,1080,5800,15.875131845474243,0.0003340833301703
Secounds_That_Count_s030.265,2560,1440,8100,21.992287635803223,0.0004623267578548
Secounds_That_Count_s030.265,3840,2160,16800,44.75813293457031,0.0009518562937418
Secounds_That_Count_s031.265,640,360,145,9.550549030303957,0.0001871907609939
Secounds_That_Count_s031.265,960,540,1600,10.733024835586548,0.0002132294267336
Secounds_That_Count_s031.265,1280,720,3400,12.307193756103516,0.0002480583274841
Secounds_That_Count_s031.265,1920,1080,5800,15.715203285217283,0.0003265270015928
Secounds_That_Count_s031.265,2560,1440,8100,21.295330047607425,0.0004467287014431
Secounds_That_Count_s031.265,3840,2160,16800,42.795576333999634,0.0009053641926659
Secounds_That_Count_s032.265,640,360,145,9.701282739639282,0.0001886360532707
Secounds_That_Count_s032.265,960,540,1600,10.598220348358154,0.000209373730882
Secounds_That_Count_s032.265,1280,720,3400,11.907423496246338,0.0002386776887469
Secounds_That_Count_s032.265,1920,1080,5800,14.878387451171877,0.0003081479356553
Secounds_That_Count_s032.265,2560,1440,8100,19.789814472198486,0.0004129474619865
Secounds_That_Count_s032.265,3840,2160,16800,40.2295458316803,0.0008385625331136
Secounds_That_Count_s033.265,640,360,145,6.202337026596069,0.0001131581933074
Secounds_That_Count_s033.265,960,540,1600,7.408680438995361,0.0001374721814791
Secounds_That_Count_s033.265,1280,720,3400,8.943776369094849,0.0001687392474969
Secounds_That_Count_s033.265,1920,1080,5800,12.176023244857788,0.0002416264168368
Secounds_That_Count_s033.265,2560,1440,8100,17.08461570739746,0.0003447295791625
Secounds_That_Count_s033.265,3840,2160,16800,33.01286220550537,0.0006741960081524
Secounds_That_Count_s034.265,640,360,145,4.957488775253296,8.923479795455934e-05
Secounds_That_Count_s034.265,960,540,1600,5.946664333343506,0.0001104758085038
Secounds_That_Count_s034.265,1280,720,3400,7.182913303375244,0.0001388696571985
Secounds_That_Count_s034.265,1920,1080,5800,9.97518825531006,0.0001975087274551
Secounds_That_Count_s034.265,2560,1440,8100,14.20317840576172,0.000282801063368
Secounds_That_Count_s034.265,3840,2160,16800,27.177518129348755,0.000553213480144
Secounds_That_Count_s035.265,640,360,145,2.253221273422241,3.444924969143337e-05
Secounds_That_Count_s035.265,960,540,1600,2.977478265762329,4.499300490485297e-05
Secounds_That_Count_s035.265,1280,720,3400,3.752949714660645,6.071438649495442e-05
Secounds_That_Count_s035.265,1920,1080,5800,5.490684986114502,9.712411664326986e-05
Secounds_That_Count_s035.265,2560,1440,8100,8.196126222610474,0.0001517194031874
Secounds_That_Count_s035.265,3840,2160,16800,16.9984610080719,0.0003290146564006
Secounds_That_Count_s036.265,640,360,145,1.2003023624420166,1.5870664570066664e-05
Secounds_That_Count_s036.265,960,540,1600,1.483536720275879,2.0505774222479924e-05
Secounds_That_Count_s036.265,1280,720,3400,1.867631435394287,2.735042479832967e-05
Secounds_That_Count_s036.265,1920,1080,5800,3.085710525512696,4.8617083613077805e-05
Secounds_That_Count_s036.265,2560,1440,8100,4.820805072784424,7.766852617263795e-05
Secounds_That_Count_s036.265,3840,2160,16800,9.512127876281738,0.000155576135932
Secounds_That_Count_s037.265,640,360,145,8.831374645233154,0.0001732911958164
Secounds_That_Count_s037.265,960,540,1600,10.371139764785768,0.0002030438696172
Secounds_That_Count_s037.265,1280,720,3400,12.318074941635132,0.0002466352338314
Secounds_That_Count_s037.265,1920,1080,5800,16.822579860687256,0.0003547695175064
Secounds_That_Count_s037.265,2560,1440,8100,23.67869734764099,0.0005004098039468
Secounds_That_Count_s037.265,3840,2160,16800,47.07498812675476,0.0009948514157454
Secounds_That_Count_s038.265,640,360,145,10.313364505767822,0.0002039754313362
Secounds_That_Count_s038.265,960,540,1600,12.231178760528564,0.0002443517712381
Secounds_That_Count_s038.265,1280,720,3400,14.557785987854004,0.0002992433786392
Secounds_That_Count_s038.265,1920,1080,5800,20.104841232299805,0.0004248823113759
Secounds_That_Count_s038.265,2560,1440,8100,28.3195903301239,0.0006035219361464
Secounds_That_Count_s038.265,3840,2160,16800,57.18921375274658,0.0012251200457255
Secounds_That_Count_s039.265,640,360,145,9.921680212020874,0.0001944649321556
Secounds_That_Count_s039.265,960,540,1600,11.77767014503479,0.0002352916768974
Secounds_That_Count_s039.265,1280,720,3400,13.92706036567688,0.0002822550900777
Secounds_That_Count_s039.265,1920,1080,5800,19.58355212211609,0.0004108194045172
Secounds_That_Count_s039.265,2560,1440,8100,27.39947438240052,0.0005839132429493
Secounds_That_Count_s039.265,3840,2160,16800,52.81514120101929,0.0011278966820928
Secounds_That_Count_s040.265,640,360,145,9.108440160751345,0.000178727836932
Secounds_That_Count_s040.265,960,540,1600,9.871584177017212,0.0001965542093912
Secounds_That_Count_s040.265,1280,720,3400,11.059689283370972,0.0002202107021755
